Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
20.1,31.79,0,509,0.00462641,absent
20.2,31.79,0,511,0.004655338,absent
20.13333333,31.79,0,511.3333333,0.004636035,absent
20.1,31.89,0,513,0.004641072,absent
20.13333333,31.89,0,508.3333333,0.004650727,absent
20.1,31.89,0,506,0.004641072,absent
20.1,31.89,0,503,0.004641072,absent
20.13333333,31.96333333,0,506.3333333,0.004661502,absent
20.1,32,0,508.5,0.0046572,absent
20.1,32,0,511.5,0.0046572,absent
20.13333333,32.09,0,506.6666667,0.004680114,absent
20.1,32.09,0,502,0.004670397,absent
20.1,32.09,0,503,0.004670397,absent
20.15,32.09,0,506,0.00468498,absent
20.13333333,32.16333333,0,503,0.00469089,absent
20.13333333,32.2,0,502.6666667,0.004696278,absent
20.15,32.245,0,502,0.00470778,absent
20.1,32.345,0,508.6666667,0.004707791,absent
20.1,32.4,0,509.5,0.004715857,absent
20.1,32.4,0,505.6666667,0.004715857,absent
20.1,32.45,0,509.5,0.004723189,absent
20.1,32.53,0,510,0.004734922,absent
20.1,32.59,0,510,0.004743722,absent
20.1,32.59,0,510.5,0.004743722,absent
20.1,32.645,0,509.5,0.004751789,absent
20.1,32.7,0,508,0.004759856,absent
20.1,32.745,0,499,0.004766457,absent
20.1,32.745,0,500.5,0.004766457,absent
20,32.79,0,505,0.004743369,absent
20,32.7,0,505,0.00473025,absent
20.1,32.845,0,508.5,0.004781125,absent
20.1,32.86333333,0,511,0.004783814,absent
20.1,32.95,0,507.5,0.004796527,absent
20,32.9,0,509.5,0.004759403,absent
20.1,33,0,512,0.004803862,absent
20.1,33.09,0,510.5,0.004817065,absent
20.05,33.09,0,509,0.004802062,absent
20,33.09,0,507,0.004787101,absent
20.05,33.2,0,506,0.004818149,absent
20.05,33.145,0,510.5,0.004810105,absent
20.1,33.2,0,505,0.004833202,absent
20,33.2,0,502,0.004803137,absent
20,33.245,0,505,0.004809698,absent
20,33.29,0,506.3333333,0.004816258,absent
20,33.29,0,507.5,0.004816258,absent
20,33.345,0,508,0.004824277,absent
20.05,33.4,0,509,0.0048474,absent
20,33.4,0,505.5,0.004832296,absent
20,33.4,0,507,0.004832296,absent
20,33.4,0,503,0.004832296,absent
20,33.4,0,508,0.004832296,absent
20,33.5,0,509,0.004846877,absent
20,33.59,0,512,0.00486,absent
20,33.56,0,513,0.004855626,absent
20,33.59,0,512,0.00486,absent
20,33.545,0,506,0.004853439,absent
20,33.59,0,504,0.00486,absent
20,33.5,0,506,0.004846877,absent
20,33.5,0,513,0.004846877,absent
20.05,33.545,0,508,0.004868609,absent
20,33.5,0,508,0.004846877,absent
20.025,33.545,0,509,0.004861019,absent
20.1,33.59,0,505,0.004890424,absent
20,33.5,0,504.5,0.004846877,absent
20,33.5,0,500.5,0.004846877,absent
20,33.5,0,502,0.004846877,absent
20.1,33.59,0,505.5,0.004890424,absent
20.05,33.545,0,507,0.004868609,absent
20.03333333,33.62666667,0,505.3333333,0.004875481,absent
20,33.59,0,505.5,0.00486,absent
20,33.645,0,504.5,0.00486802,absent
20,33.62666667,0,504.6666667,0.004865347,absent
20,33.645,0,507.5,0.00486802,absent
20,33.7,0,509,0.00487604,absent
20,33.59,0,511,0.00486,absent
20.03333333,33.62666667,0,506.6666667,0.004875481,absent
20,33.59,0,509,0.00486,absent
20,33.7,0,509,0.00487604,absent
20,33.7,0,506,0.00487604,absent
20,33.7,0,502.5,0.00487604,absent
20,33.79,0,499,0.004889165,absent
20,33.79,0,501.5,0.004889165,absent
20,33.79,0,505,0.004889165,absent
20,33.79,0,504.5,0.004889165,absent
20,33.79,0,501.5,0.004889165,absent
20,33.95,0,503.5,0.004912499,absent
20,34,0,505,0.004919791,absent
19.96333333,34,0,508,0.004908539,absent
20,34,0,508,0.004919791,absent
20,34,0,509.6666667,0.004919791,absent
20,34.09,0,504.3333333,0.004932917,absent
20,34.09,0,506.3333333,0.004932917,absent
20,34.09,0,506.5,0.004932917,absent
20,34.145,0,506,0.004940939,absent
20,34.045,0,502.5,0.004926354,absent
20,34.09,0,502.5,0.004932917,absent
20,34.09,0,506,0.004932917,absent
20,34.09,0,506,0.004932917,absent
20,34.2,0,503.6666667,0.004948961,absent
19.945,34.2,0,505.5,0.004931992,absent
20,34.2,0,507,0.004948961,absent
20,34.245,0,508,0.004955525,absent
20,34.345,0,506,0.004970111,absent
19.89,34.36333333,0,502.3333333,0.004938734,absent
19.89,34.4,0,505.5,0.004944046,absent
19.89,34.45,0,503,0.004951289,absent
19.89,34.5,0,500.5,0.004958532,absent
19.89,34.5,0,503,0.004958532,absent
19.89,34.5,0,506,0.004958532,absent
19.945,34.5,0,504.5,0.004975601,absent
19.9175,34.5675,0,505.5,0.004976856,absent
19.945,34.645,0,509,0.004996681,absent
19.89,34.7,0,502,0.004987508,absent
19.89,34.7,0,502.5,0.004987508,absent
19.89,34.7,0,500.25,0.004987508,absent
19.89,34.745,0,499,0.004994028,absent
19.89,34.8,0,497,0.005001997,absent
19.89,34.845,0,498.5,0.005008517,absent
19.89,34.9,0,503,0.005016486,absent
19.89,34.9,0,506.5,0.005016486,absent
19.89,34.9,0,507.5,0.005016486,absent
19.89,34.93333333,0,506.6666667,0.005021316,absent
19.89,35,0,504,0.005030976,absent
19.89,35,0,501.6666667,0.005030976,absent
19.89,35,0,500.5,0.005030976,absent
19.89,35.09,0,501.5,0.005044018,absent
19.89,35.09,0,500.5,0.005044018,absent
19.89,35.045,0,501,0.005037497,absent
19.89,35.145,0,507,0.005051988,absent
19.89,35.145,0,502,0.005051988,absent
19.89,35.2,0,502.5,0.005059959,absent
19.89,35.2,0,498,0.005059959,absent
19.89,35.2,0,502.5,0.005059959,absent
19.89,35.245,0,499.5,0.00506648,absent
19.89,35.2,0,501,0.005059959,absent
19.89,35.2,0,502.5,0.005059959,absent
19.89,35.29,0,502.5,0.005073002,absent
19.89,35.29,0,503.6666667,0.005073002,absent
19.89,35.29,0,500,0.005073002,absent
19.89,35.4,0,501,0.005088944,absent
19.89,35.29,0,501,0.005073002,absent
19.89,35.4,0,499,0.005088944,absent
19.89,35.4,0,503,0.005088944,absent
19.89,35.4,0,507,0.005088944,absent
19.89,35.5,0,500.5,0.005103437,absent
19.89,35.45,0,498.5,0.00509619,absent
19.89,35.5,0,497,0.005103437,absent
19.89,35.5,0,503.5,0.005103437,absent
19.89,35.5,0,501,0.005103437,absent
19.89,35.59,0,503,0.005116482,absent
19.84,35.545,0,500.5,0.005094011,absent
19.89,35.59,0,504,0.005116482,absent
19.84,35.59,0,502.5,0.005100513,absent
19.84,35.545,0,503,0.005094011,absent
19.84,35.545,0,503.5,0.005094011,absent
19.85666667,35.59666667,0,508,0.005106796,absent
19.89,35.7,0,507.5,0.005132426,absent
19.89,35.59,0,506.5,0.005116482,absent
19.89,35.7,0,501.5,0.005132426,absent
19.85666667,35.66333333,0,503.6666667,0.005116438,absent
19.89,35.7,0,503.3333333,0.005132426,absent
19.89,35.7,0,504,0.005132426,absent
19.89,35.7,0,507,0.005132426,absent
19.89,35.7,0,505,0.005132426,absent
19.89,35.7,0,503,0.005132426,absent
19.89,35.7,0,507,0.005132426,absent
19.89,35.76,0,503.6666667,0.005141124,absent
19.89,35.79,0,502,0.005145472,absent
19.89,35.79,0,500,0.005145472,absent
19.89,35.9,0,503,0.005161418,absent
19.89,35.79,0,502,0.005145472,absent
19.89,35.79,0,503,0.005145472,absent
19.89,35.79,0,501.5,0.005145472,absent
19.89,35.9,0,501.6666667,0.005161418,absent
19.84,35.845,0,501,0.00513736,absent
19.84,35.9,0,500,0.005145308,absent
19.79,35.79,0,501.5,0.005113397,absent
19.84,35.845,0,500,0.00513736,absent
19.89,35.9,0,502.5,0.005161418,absent
19.79,35.9,0,507,0.005129242,absent
19.82333333,35.9,0,507,0.005139948,absent
19.84,35.95,0,508,0.005152533,absent
19.89,36,0,505,0.005175915,absent
19.79,35.9,0,504.5,0.005129242,absent
19.79,35.9,0,504,0.005129242,absent
19.89,36,0,503,0.005175915,absent
19.84,35.95,0,510.5,0.005152533,absent
19.82333333,36.03,0,505.3333333,0.005158715,absent
19.79,36,0,504,0.005143648,absent
19.79,36,0,504,0.005143648,absent
19.79,36,0,505.5,0.005143648,absent
19.815,36.0225,0,509.75,0.005154945,absent
19.79,36,0,506,0.005143648,absent
19.79,36,0,505.5,0.005143648,absent
19.79,36,0,505,0.005143648,absent
19.79,36.09,0,500,0.005156614,absent
19.79,36.045,0,505,0.005150131,absent
19.79,36.09,0,503,0.005156614,absent
19.79,36.09,0,499.5,0.005156614,absent
19.79,36.09,0,498,0.005156614,absent
19.79,36.09,0,502.5,0.005156614,absent
19.79,36.09,0,509,0.005156614,absent
19.79,36.09,0,505,0.005156614,absent
19.79,36.2,0,505,0.005172462,absent
19.79,36.2,0,505.5,0.005172462,absent
19.79,36.2,0,507.6666667,0.005172462,absent
19.79,36.2,0,507.5,0.005172462,absent
19.79,36.2,0,506,0.005172462,absent
19.79,36.2,0,505.5,0.005172462,absent
19.79,36.2,0,504,0.005172462,absent
19.79,36.245,0,502.5,0.005178945,absent
19.79,36.2,0,500,0.005172462,absent
19.79,36.2,0,501.5,0.005172462,absent
19.79,36.2,0,501,0.005172462,absent
19.79,36.2,0,502,0.005172462,absent
19.79,36.2675,0,506.3333333,0.005182187,absent
19.79,36.29,0,510.3333333,0.005185428,absent
19.79,36.29,0,510,0.005185428,absent
19.79,36.29,0,503.5,0.005185428,absent
19.79,36.29,0,507,0.005185428,absent
19.79,36.29,0,503,0.005185428,absent
19.79,36.29,0,501,0.005185428,absent
19.76,36.36333333,0,503.6666667,0.00518625,absent
19.79,36.4,0,510,0.005201278,absent
19.73,36.4,0,506.3333333,0.005181785,absent
19.79,36.4,0,506.75,0.005201278,absent
19.79,36.4,0,504,0.005201278,absent
19.745,36.4,0,508,0.005186652,absent
19.79,36.345,0,503.5,0.005193353,absent
19.79,36.4,0,501,0.005201278,absent
19.79,36.4,0,501,0.005201278,absent
19.79,36.4,0,499.3333333,0.005201278,absent
19.745,36.4,0,503.5,0.005186652,absent
19.79,36.4,0,503.5,0.005201278,absent
19.79,36.4,0,504,0.005201278,absent
19.79,36.345,0,506.5,0.005193353,absent
19.79,36.4,0,509.5,0.005201278,absent
19.79,36.4,0,505,0.005201278,absent
19.79,36.45,0,499.5,0.005208482,absent
19.79,36.4,0,503.5,0.005201278,absent
19.79,36.4,0,505,0.005201278,absent
19.79,36.43333333,0,505.6666667,0.005206081,absent
19.79,36.4,0,503,0.005201278,absent
19.76,36.46666667,0,504.6666667,0.005201111,absent
19.79,36.5,0,506,0.005215687,absent
19.79,36.4,0,503.5,0.005201278,absent
19.79,36.46666667,0,502.3333333,0.005210884,absent
19.79,36.5,0,502.5,0.005215687,absent
19.79,36.5,0,501,0.005215687,absent
19.7,36.45,0,498,0.005179227,absent
19.79,36.5,0,504.5,0.005215687,absent
19.76,36.46666667,0,505.6666667,0.005201111,absent
19.79,36.45,0,509,0.005208482,absent
19.745,36.4,0,505,0.005186652,absent
19.79,36.4,0,503.5,0.005201278,absent
19.79,36.4,0,505.6666667,0.005201278,absent
19.7675,36.45,0,502.25,0.005201155,absent
19.79,36.4,0,501,0.005201278,absent
19.79,36.4,0,504.5,0.005201278,absent
19.79,36.4,0,502,0.005201278,absent
19.79,36.4,0,503,0.005201278,absent
19.79,36.4,0,504.25,0.005201278,absent
19.79,36.4,0,504,0.005201278,absent
19.79,36.4,0,502.5,0.005201278,absent
19.7675,36.425,0,507.25,0.005197558,absent
19.7,36.4,0,506.5,0.005172063,absent
19.7,36.5,0,498.5,0.005186391,absent
19.7,36.5,0,503,0.005186391,absent
19.7,36.5,0,503,0.005186391,absent
19.7,36.5,0,501.5,0.005186391,absent
19.7,36.5,0,504.5,0.005186391,absent
19.7,36.5,0,505,0.005186391,absent
19.7,36.5,0,507.5,0.005186391,absent
19.7,36.5,0,507,0.005186391,absent
19.7,36.5,0,505.5,0.005186391,absent
19.7,36.56,0,501.6666667,0.005194988,absent
19.65,36.545,0,505,0.005176606,absent
19.7,36.59,0,506.5,0.005199286,absent
19.7,36.59,0,501.3333333,0.005199286,absent
19.7,36.5,0,504,0.005186391,absent
19.7,36.5,0,504.5,0.005186391,absent
19.7,36.5,0,503,0.005186391,absent
19.7,36.53,0,501.3333333,0.005190689,absent
19.65,36.45,0,500.5,0.005163037,absent
19.7,36.5,0,500,0.005186391,absent
19.66666667,36.5,0,501.6666667,0.005175578,absent
19.7,36.59,0,503,0.005199286,absent
19.65,36.5,0,498.5,0.005170178,absent
19.7,36.545,0,499,0.005192838,absent
19.7,36.59,0,499.3333333,0.005199286,absent
19.65,36.545,0,504.5,0.005176606,absent
19.65,36.545,0,497,0.005176606,absent
19.65,36.545,0,496.5,0.005176606,absent
19.65,36.45,0,497,0.005163037,absent
19.7,36.5,0,499,0.005186391,absent
19.7,36.5225,0,503,0.005189615,absent
19.65,36.45,0,499.5,0.005163037,absent
19.7,36.59,0,502,0.005199286,absent
19.6,36.4,0,502,0.005139774,absent
19.65,36.5,0,499.5,0.005170178,absent
19.63333333,36.46666667,0,503.3333333,0.005160028,absent
19.6,36.5,0,504.5,0.005154011,absent
19.63333333,36.62666667,0,506,0.005182857,absent
19.6,36.545,0,501,0.005160418,absent
19.6,36.5,0,503,0.005154011,absent
19.65,36.545,0,502,0.005176606,absent
19.65,36.545,0,502,0.005176606,absent
19.6,36.5,0,499,0.005154011,absent
19.675,36.5,0,502.6666667,0.005178279,absent
19.7,36.5,0,504.5,0.005186391,absent
19.7,36.59,0,505,0.005199286,absent
19.7,36.5,0,500,0.005186391,absent
19.7,36.5,0,502.5,0.005186391,absent
19.7,36.5,0,502,0.005186391,absent
19.66666667,36.46666667,0,500,0.005170812,absent
19.65,36.545,0,497.5,0.005176606,absent
19.6,36.5,0,499,0.005154011,absent
19.65,36.545,0,502.5,0.005176606,absent
19.66666667,36.53,0,497.6666667,0.005179867,absent
19.6,36.5,0,500.5,0.005154011,absent
19.7,36.545,0,501,0.005192838,absent
19.7,36.59,0,505,0.005199286,absent
19.63333333,36.53,0,503.6666667,0.005169065,absent
19.6,36.5,0,503,0.005154011,absent
19.7,36.59,0,500,0.005199286,absent
19.7,36.59,0,500,0.005199286,absent
19.65,36.59,0,496.5,0.005183033,absent
19.6,36.5,0,498,0.005154011,absent
19.66666667,36.56,0,499,0.005184156,absent
19.6,36.53,0,504,0.005158282,absent
19.6,36.545,0,499.5,0.005160418,absent
19.6,36.545,0,497.5,0.005160418,absent
19.6,36.59,0,502,0.005166825,absent
19.6,36.59,0,501,0.005166825,absent
19.6,36.59,0,499.5,0.005166825,absent
19.6,36.59,0,499,0.005166825,absent
19.6,36.59,0,502,0.005166825,absent
19.6,36.59,0,505.5,0.005166825,absent
19.6,36.59,0,503,0.005166825,absent
19.6,36.59,0,501,0.005166825,absent
19.7,36.7,0,504.5,0.005215048,absent
19.6,36.59,0,503.5,0.005166825,absent
19.6,36.645,0,504.5,0.005174656,absent
19.6,36.7,0,504.6666667,0.005182487,absent
19.6,36.79,0,504.5,0.005195303,absent
19.6,36.745,0,501.5,0.005188895,absent
19.6,36.79,0,501,0.005195303,absent
19.6,36.76,0,500,0.005191031,absent
19.65,36.79,0,497,0.005211601,absent
19.7,36.79,0,503,0.005227944,absent
19.65,36.79,0,500,0.005211601,absent
19.6,36.79,0,501.6666667,0.005195303,absent
19.6,36.79,0,502,0.005195303,absent
19.6,36.9,0,499.5,0.005210966,absent
19.6,36.9,0,504,0.005210966,absent
19.6,36.845,0,504,0.005203134,absent
19.6,36.79,0,503.5,0.005195303,absent
19.65,36.95,0,499,0.005234457,absent
19.6,36.9,0,503,0.005210966,absent
19.66666667,36.96666667,0,503.3333333,0.005242307,absent
19.6,37,0,503,0.005225207,absent
19.6,37.09,0,502,0.005238024,absent
19.65,37.3,0,500.5,0.00528446,absent
19.7,37.4,0,499,0.005315367,absent
19.6,37.4,0,499,0.005282175,absent
19.63333333,37.43333333,0,498.6666667,0.005297977,absent
19.63333333,37.53,0,503.3333333,0.005311775,absent
19.6,37.495,0,503,0.005295707,absent
19.6,37.59,0,503.5,0.005309239,absent
19.625,37.7225,0,507.25,0.005336467,absent
19.6,37.9,0,498,0.0053534,absent
19.6,37.745,0,499,0.005331319,absent
19.6,37.9,0,500,0.0053534,absent
19.66666667,37.96666667,0,505,0.005385347,absent
19.6,37.95,0,503.6666667,0.005360524,absent
19.6,38,0,506,0.005367647,absent
19.6,38.045,0,503.5,0.005374059,absent
19.6,38.045,0,501.5,0.005374059,absent
19.6,38.09,0,502,0.00538047,absent
19.63333333,38.23,0,508,0.005411711,absent
19.6,38.16333333,0,509.6666667,0.005390919,absent
19.63333333,38.16333333,0,508,0.005402192,absent
19.6,38.26,0,503.75,0.005404693,absent
19.6,38.245,0,504,0.005402555,absent
19.65,38.345,0,500.5,0.005433803,absent
19.65,38.345,0,498,0.005433803,absent
19.6,38.29,0,505.6666667,0.005408967,absent
19.6,38.29,0,500,0.005408967,absent
19.6,38.29,0,498.5,0.005408967,absent
19.6,38.29,0,500,0.005408967,absent
19.6,38.29,0,500.6666667,0.005408967,absent
19.6,38.29,0,503.5,0.005408967,absent
19.6,38.29,0,510,0.005408967,absent
19.6,38.29,0,508.5,0.005408967,absent
19.6,38.29,0,507,0.005408967,absent
19.65,38.345,0,507,0.005433803,absent
19.65,38.345,0,504,0.005433803,absent
19.6,38.29,0,506,0.005408967,absent
19.6,38.29,0,504,0.005408967,absent
19.7,38.4,0,506,0.005458737,absent
19.6,38.29,0,502.6666667,0.005408967,absent
19.7,38.4,0,501,0.005458737,absent
19.6,38.29,0,502.5,0.005408967,absent
19.6,38.29,0,506,0.005408967,absent
19.63333333,38.32666667,0,500.6666667,0.005425514,absent
19.6,38.29,0,504,0.005408967,absent
19.6,38.29,0,501,0.005408967,absent
19.6,38.29,0,501,0.005408967,absent
19.6,38.29,0,505,0.005408967,absent
19.65,38.345,0,507,0.005433803,absent
19.6,38.29,0,506,0.005408967,absent
19.6,38.29,0,506,0.005408967,absent
19.6,38.29,0,507.5,0.005408967,absent
19.6,38.29,0,501,0.005408967,absent
19.6,38.29,0,499,0.005408967,absent
19.6,38.29,0,498,0.005408967,absent
19.6,38.29,0,500,0.005408967,absent
19.6,38.29,0,504.5,0.005408967,absent
19.6,38.29,0,504.5,0.005408967,absent
19.56666667,38.29,0,505.3333333,0.005397677,absent
19.6,38.29,0,505.5,0.005408967,absent
19.5,38.29,0,501.5,0.00537516,absent
19.6,38.29,0,496,0.005408967,absent
19.6,38.29,0,497.6666667,0.005408967,absent
19.6,38.29,0,499.5,0.005408967,absent
19.55,38.29,0,510.5,0.00539204,absent
19.6,38.29,0,502.5,0.005408967,absent
19.6,38.345,0,504.5,0.005416804,absent
19.575,38.4,0,507.25,0.005416148,absent
19.6,38.4,0,506.5,0.005424642,absent
19.6,38.45,0,504,0.005431767,absent
19.5,38.5,0,504,0.005404896,absent
19.55,38.5,0,504,0.00542187,absent
19.6,38.59,0,503,0.005451718,absent
19.5,38.59,0,502.5,0.005417641,absent
19.6,38.645,0,499.5,0.005459556,absent
19.575,38.645,0,503.75,0.005451006,absent
19.6,38.59,0,505,0.005451718,absent
19.6,38.7,0,502,0.005467394,absent
19.6,38.7,0,501,0.005467394,absent
19.56666667,38.73,0,505.6666667,0.005460248,absent
19.5,38.79,0,508,0.005445964,absent
19.56666667,38.76,0,503,0.005464514,absent
19.6,38.79,0,508,0.005480221,absent
19.53333333,38.9,0,497.6666667,0.005472974,absent
19.5,38.9,0,495,0.005461544,absent
19.5,38.9,0,500.5,0.005461544,absent
19.55,38.9,0,501,0.005478698,absent
19.5,38.9,0,502,0.005461544,absent
19.55,38.95,0,503.5,0.005485802,absent
19.55,39,0,507.5,0.005492906,absent
19.55,39,0,510,0.005492906,absent
19.5,39.09,0,504.5,0.005488455,absent
19.5,39.09,0,503,0.005488455,absent
19.55,39.09,0,503,0.005505694,absent
19.5,39.2,0,505,0.005504036,absent
19.525,39.2,0,512,0.005512674,absent
19.5,39.29,0,505,0.005516785,absent
19.5,39.29,0,508,0.005516785,absent
19.5,39.4,0,506,0.005532368,absent
19.5,39.4,0,507,0.005532368,absent
19.5,39.4,0,504,0.005532368,absent
19.5,39.5,0,503,0.005546535,absent
19.5,39.5,0,506.5,0.005546535,absent
19.5,39.46666667,0,507.3333333,0.005541812,absent
19.5,39.5,0,509,0.005546535,absent
19.5,39.5,0,502.5,0.005546535,absent
19.5,39.5,0,502,0.005546535,absent
19.5,39.45,0,508.5,0.005539451,absent
19.5,39.45,0,507.5,0.005539451,absent
19.5,39.4,0,503.5,0.005532368,absent
19.5,39.4,0,505.5,0.005532368,absent
19.5,39.4,0,506,0.005532368,absent
19.5,39.29,0,504.5,0.005516785,absent
19.5,39.29,0,501,0.005516785,absent
19.55,39.29,0,499.5,0.005534114,absent
19.6,39.245,0,503,0.005545076,absent
19.5,39.29,0,505,0.005516785,absent
19.525,39.2225,0,506,0.005515867,absent
19.53333333,39.2,0,505.3333333,0.005515557,absent
19.55,39.2,0,505.5,0.005521325,absent
19.6,39.2,0,505,0.005538661,absent
19.56666667,39.09,0,507.6666667,0.005511451,absent
19.55,39.045,0,511,0.0054993,absent
19.5,39.09,0,513,0.005488455,absent
19.6,39,0,511,0.005510153,absent
19.5,39.06,0,508.3333333,0.005484206,absent
19.55,39,0,509.5,0.005492906,absent
19.5,39,0,507,0.005475707,absent
19.5,39,0,506,0.005475707,absent
19.6,38.9,0,507,0.005495899,absent
19.55,38.9,0,508,0.005478698,absent
19.6,38.79,0,505,0.005480221,absent
19.6,38.7,0,509,0.005467394,absent
19.575,38.7,0,512.25,0.005458833,absent
19.6,38.7,0,510,0.005467394,absent
19.6,38.59,0,508,0.005451718,absent
19.6,38.59,0,508,0.005451718,absent
19.6,38.59,0,508.5,0.005451718,absent
19.575,38.5225,0,502.6666667,0.005433577,absent
19.56666667,38.56,0,504.6666667,0.005436071,absent
19.6,38.5,0,506.3333333,0.005438892,absent
19.55,38.45,0,505.5,0.005414768,absent
19.6,38.4,0,502,0.005424642,absent
19.6,38.4,0,504,0.005424642,absent
19.6,38.4,0,502,0.005424642,absent
19.6,38.345,0,509,0.005416804,absent
19.65,38.345,0,513,0.005433803,absent
19.6,38.29,0,504,0.005408967,absent
19.6,38.29,0,503.3333333,0.005408967,absent
19.6,38.29,0,502,0.005408967,absent
19.6,38.29,0,503,0.005408967,absent
19.6,38.2,0,506.5,0.005396143,absent
19.6,38.09,0,500,0.00538047,absent
19.6,38.09,0,499.5,0.00538047,absent
19.6,38.09,0,499.5,0.00538047,absent
19.63333333,38.12666667,0,507.6666667,0.005396956,absent
19.6,38.09,0,514.3333333,0.00538047,absent
19.6,38.045,0,513,0.005374059,absent
19.6,38,0,505.5,0.005367647,absent
19.6,38.045,0,502,0.005374059,absent
19.6,38,0,502,0.005367647,absent
19.6,37.9,0,503,0.0053534,absent
19.6,37.9,0,506,0.0053534,absent
19.6,37.9,0,502,0.0053534,absent
19.6,37.9,0,508.5,0.0053534,absent
19.6,37.9,0,507,0.0053534,absent
19.6,37.9,0,508,0.0053534,absent
19.6,37.845,0,507,0.005345565,absent
19.65,37.845,0,506.5,0.005362339,absent
19.6,37.7,0,506.5,0.005324908,absent
19.63333333,37.73,0,504,0.005340325,absent
19.625,37.7225,0,506.5,0.005336467,absent
19.6,37.7,0,503.5,0.005324908,absent
19.6,37.7,0,503.5,0.005324908,absent
19.6,37.7,0,506,0.005324908,absent
19.6,37.645,0,503.5,0.005317074,absent
19.6,37.7,0,503,0.005324908,absent
19.6,37.7,0,509,0.005324908,absent
19.6,37.645,0,508,0.005317074,absent
19.63333333,37.62666667,0,502.6666667,0.005325574,absent
19.65,37.645,0,508.5,0.005333757,absent
19.63333333,37.56,0,510,0.005316057,absent
19.7,37.59,0,504.3333333,0.005342603,absent
19.65,37.45,0,503,0.005305893,absent
19.7,37.5,0,505,0.005329701,absent
19.7,37.45,0,507,0.005322534,absent
19.7,37.5,0,510.5,0.005329701,absent
19.65,37.45,0,513,0.005305893,absent
19.63333333,37.43333333,0,506.6666667,0.005297977,absent
19.7,37.4,0,509.5,0.005315367,absent
19.7,37.4,0,510.5,0.005315367,absent
19.7,37.4,0,511,0.005315367,absent
19.7,37.29,0,515,0.005299601,absent
19.7,37.29,0,511.5,0.005299601,absent
19.745,37.245,0,506.5,0.005308084,absent
19.7,37.2,0,503,0.005286701,absent
19.745,37.245,0,505,0.005308084,absent
19.7,37.2,0,502,0.005286701,absent
19.79,37.2,0,501,0.005316569,absent
19.79,37.12666667,0,505,0.005305998,absent
19.79,37.09,0,507.5,0.005300713,absent
19.79,37.09,0,507.5,0.005300713,absent
19.79,37.09,0,505.3333333,0.005300713,absent
19.79,37,0,508.5,0.005287742,absent
19.79,37,0,508,0.005287742,absent
19.79,37,0,506.5,0.005287742,absent
19.79,37,0,504.5,0.005287742,absent
19.79,36.9,0,504.5,0.005273329,absent
19.84,36.95,0,502.5,0.005297079,absent
19.84,36.895,0,502,0.005289127,absent
19.82333333,36.82666667,0,506.3333333,0.005273747,absent
19.84,36.845,0,503.5,0.005281899,absent
19.79,36.79,0,504.5,0.005257477,absent
19.89,36.9,0,506.5,0.005306417,absent
19.79,36.79,0,505,0.005257477,absent
19.79,36.79,0,507.5,0.005257477,absent
19.89,36.79,0,508.5,0.005290463,absent
19.84,36.745,0,505,0.005267442,absent
19.89,36.79,0,508,0.005290463,absent
19.89,36.79,0,507.5,0.005290463,absent
19.89,36.79,0,503,0.005290463,absent
19.79,36.7,0,503,0.005244507,absent
19.82333333,36.73,9.333333333,499.3333333,0.005259787,absent
19.89,36.79,14,500.5,0.005290463,absent
19.865,36.7675,14,501.75,0.005278942,absent
19.89,36.79,14,502,0.005290463,absent
19.89,36.7225,10.5,503.25,0.005280674,absent
19.89,36.7,7,507.75,0.005277412,absent
19.865,36.7,7,508.5,0.005269168,absent
19.84,36.7225,7,503.5,0.005264189,absent
19.79,36.7,9.333333333,503,0.005244507,absent
19.865,36.6725,7,507.5,0.005265187,absent
19.89,36.7,7,510.25,0.005277412,absent
19.89,36.645,7,509.5,0.005269436,absent
19.89,36.66333333,9.333333333,506,0.005272094,absent
19.89,36.645,8.5,506.5,0.005269436,absent
19.89,36.59,7,510,0.00526146,absent
19.945,36.545,7,508,0.005273032,absent
19.92666667,36.5,9.333333333,508.3333333,0.005260453,absent
19.89,36.5,14,512.5,0.005248409,absent
20,36.5,10,508,0.005284613,absent
20,36.5,6,507,0.005284613,absent
20,36.4,17,502,0.005270012,absent
19.9725,36.4,17,501.25,0.005260966,absent
19.945,36.5,17,501,0.005266484,absent
19.945,36.5,6,503.5,0.005266484,absent
19.89,36.5,6,505.3333333,0.005248409,absent
19.945,36.5,6,506,0.005266484,absent
19.9725,36.475,6,504.25,0.005271898,absent
19.945,36.5,6,501.5,0.005266484,absent
19.92666667,36.5,6,502.3333333,0.005260453,absent
19.945,36.5,6,503.5,0.005266484,absent
19.96333333,36.5,6,505.3333333,0.005272521,absent
19.945,36.45,17,506,0.005259208,absent
20,36.3175,13.5,508.25,0.005257967,absent
20,36.29,7,504,0.005253952,absent
20,36.29,7,507.75,0.005253952,absent
20.05,36.3175,10,510.75,0.005274412,absent
20,36.29,11.33333333,508,0.005253952,absent
20,36.29,10,508.5,0.005253952,absent
20,36.29,13.5,504.75,0.005253952,absent
20,36.345,17,505.5,0.005261982,absent
20,36.3725,13.5,503.75,0.005265997,absent
20,36.4,7,502,0.005270012,absent
20,36.4,7,500,0.005270012,absent
20,36.4,9.333333333,502,0.005270012,absent
20,36.425,7,500,0.005273663,absent
20,36.4,7,506,0.005270012,absent
20,36.4,9.333333333,503,0.005270012,absent
