Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
20.6,22.2,0,450.5,0.003325206,absent
20.56666667,22.23,0,447,0.00332285,absent
20.575,22.2675,0,443.75,0.003330205,absent
20.6,22.2,0,444.25,0.003325206,absent
20.6,22.2675,0,451.5,0.00333537,absent
20.6,22.218,0,448.4,0.003327916,absent
20.6,22.2,0,449,0.003325206,absent
20.6,22.26,0,449.3333333,0.003334241,absent
20.6,22.2,0,446.25,0.003325206,absent
20.6,22.2,0,446.6,0.003325206,absent
20.6,22.2,0,447.6666667,0.003325206,absent
20.6,22.2,0,447,0.003325206,absent
20.6,22.2,0,446.75,0.003325206,absent
20.6,22.2,0,449.3333333,0.003325206,absent
20.58,22.2,0,451.2,0.003321086,absent
20.6,22.2,0,454,0.003325206,absent
20.6,22.2,0,451,0.003325206,absent
20.6,22.2,0,450.25,0.003325206,absent
20.6,22.2225,0,450,0.003328594,absent
20.6,22.2225,0,449,0.003328594,absent
20.6,22.2,0,446,0.003325206,absent
20.58,22.218,0,443.2,0.003323793,absent
20.56666667,22.26,0,443.3333333,0.003327358,absent
20.6,22.2,0,448,0.003325206,absent
20.6,22.2675,0,454,0.00333537,absent
20.6,22.29,0,451.5,0.003338759,absent
20.6,22.29,0,451.3333333,0.003338759,absent
20.55,22.29,0,447,0.003328425,absent
20.55,22.29,0,448.5,0.003328425,absent
20.525,22.2225,0,450.5,0.003313151,absent
20.575,22.29,0,446.5,0.003333588,absent
20.6,22.29,0,447.3333333,0.003338759,absent
20.575,22.29,0,453.5,0.003333588,absent
20.56666667,22.29,0,451.3333333,0.003331866,absent
20.58,22.254,0,449.4,0.003329207,absent
20.53333333,22.26,0,453.6666667,0.003320487,absent
20.575,22.2,0,448.25,0.003320056,absent
20.575,22.29,0,452,0.003333588,absent
20.525,22.2675,0,452.6666667,0.003319896,absent
20.6,22.2,0,454.6666667,0.003325206,absent
20.6,22.254,0,453.2,0.003333337,absent
20.56,22.29,0,447.6,0.003330489,absent
20.6,22.29,0,447.6666667,0.003338759,absent
20.55,22.29,0,448,0.003328425,absent
20.55,22.29,0,451,0.003328425,absent
20.6,22.29,0,451,0.003338759,absent
20.525,22.2675,0,451,0.003319896,absent
20.525,22.29,0,449.75,0.003323268,absent
20.52,22.29,0,453,0.003322238,absent
20.5,22.2675,0,453.5,0.003314751,absent
20.5,22.29,0,452.3333333,0.003318119,absent
20.525,22.29,0,452,0.003323268,absent
20.6,22.26,0,450.6666667,0.003334241,absent
20.5,22.2,0,449.5,0.00330465,absent
20.6,22.2225,0,449.75,0.003328594,absent
20.56,22.2,0,449,0.00331697,absent
20.6,22.2,0,451.3333333,0.003325206,absent
20.56666667,22.2,0,449,0.003318341,absent
20.56666667,22.2,0,448,0.003318341,absent
20.575,22.2,0,443.25,0.003320056,absent
20.55,22.245,0,446.5,0.003321669,absent
20.6,22.245,0,448.75,0.003331982,absent
20.6,22.2225,0,451,0.003328594,absent
20.6,22.2,0,451.5,0.003325206,absent
20.56666667,22.2,0,455,0.003318341,absent
20.6,22.2,0,451.6,0.003325206,absent
20.6,22.2,0,452.6666667,0.003325206,absent
20.6,22.14,0,448.2,0.003316171,absent
20.6,22.125,0,445.75,0.003313912,absent
20.6,22.1,0,446.6666667,0.003310148,absent
20.6,22.1,0,446.3333333,0.003310148,absent
20.6,22.125,0,444.75,0.003313912,absent
20.6,22.1,0,444.5,0.003310148,absent
20.58,22.14,0,446,0.003312062,absent
20.56666667,22.13333333,0,443.3333333,0.003308323,absent
20.6,22.1,0,447,0.003310148,absent
20.56666667,22.1,0,446,0.003303314,absent
20.6,22.15,0,445.25,0.003317677,absent
20.575,22.125,0,442,0.00330878,absent
20.575,22.1,0,443,0.003305022,absent
20.6,22.1,0,443,0.003310148,absent
20.6,22.1,0,446.3333333,0.003310148,absent
20.6,22.13333333,0,449,0.003315167,absent
20.6,22.125,0,445.25,0.003313912,absent
20.6,22.1,0,441.25,0.003310148,absent
20.575,22.175,0,441.75,0.003316298,absent
20.575,22.175,0,441.5,0.003316298,absent
20.6,22.13333333,0,445,0.003315167,absent
20.575,22.125,0,446,0.00330878,absent
20.55,22.2,0,442.5,0.003314914,absent
20.56666667,22.2,0,445,0.003318341,absent
20.525,22.2,0,443.5,0.003309778,absent
20.56,22.2,0,443,0.00331697,absent
20.6,22.2,0,444.3333333,0.003325206,absent
20.53333333,22.2,0,443.6666667,0.003311489,absent
20.58,22.2,0,443.4,0.003321086,absent
20.6,22.2,0,447,0.003325206,absent
20.6,22.2,0,446.25,0.003325206,absent
20.56,22.2,0,445.6,0.00331697,absent
20.55,22.2,0,448.5,0.003314914,absent
20.6,22.2,0,443.6666667,0.003325206,absent
20.58,22.2,0,444.4,0.003321086,absent
20.6,22.2,0,444.3333333,0.003325206,absent
20.575,22.2,0,443.5,0.003320056,absent
20.56666667,22.23,0,451,0.00332285,absent
20.575,22.2675,0,444.5,0.003330205,absent
20.6,22.2225,0,443,0.003328594,absent
20.53333333,22.2,0,445.6666667,0.003311489,absent
20.56,22.2,0,447.8,0.00331697,absent
20.6,22.2,0,445,0.003325206,absent
20.575,22.2,0,442.5,0.003320056,absent
20.525,22.245,0,446.75,0.003316523,absent
20.525,22.2675,0,442.75,0.003319896,absent
20.5,22.29,0,441.3333333,0.003318119,absent
20.525,22.29,0,443.75,0.003323268,absent
20.5,22.29,0,441.25,0.003318119,absent
20.5,22.29,0,440.25,0.003318119,absent
20.5,22.29,0,441.5,0.003318119,absent
20.5,22.29,0,439.3333333,0.003318119,absent
20.5,22.29,0,439,0.003318119,absent
20.5,22.29,0,445.3333333,0.003318119,absent
20.5,22.29,0,443.5,0.003318119,absent
20.5,22.29,0,439.8,0.003318119,absent
20.5,22.29,0,438.25,0.003318119,absent
20.5,22.29,0,443,0.003318119,absent
20.5,22.29,0,440.75,0.003318119,absent
20.5,22.29,0,438.2,0.003318119,absent
20.5,22.29,0,441.3333333,0.003318119,absent
20.5,22.29,0,438.25,0.003318119,absent
20.5,22.29,0,436.5,0.003318119,absent
20.5,22.29,0,439.3333333,0.003318119,absent
20.5,22.29,0,439.75,0.003318119,absent
20.5,22.29,0,439.75,0.003318119,absent
20.5,22.29,0,441.1666667,0.003318119,absent
20.5,22.29,0,441.6666667,0.003318119,absent
20.5,22.29,0,438.5,0.003318119,absent
20.5,22.29,0,439.75,0.003318119,absent
20.5,22.29,0,438.2,0.003318119,absent
20.5,22.29,0,438.6666667,0.003318119,absent
20.5,22.315,0,442,0.00332186,absent
20.5,22.39,0,447.75,0.003333084,absent
20.5,22.35666667,0,442.3333333,0.003328096,absent
20.5,22.365,0,442.25,0.003329343,absent
20.5,22.39,0,445.75,0.003333084,absent
20.5,22.365,0,441.5,0.003329343,absent
20.5,22.39,0,437.25,0.003333084,absent
20.5,22.39,0,439,0.003333084,absent
20.5,22.29,0,436.5,0.003318119,absent
20.5,22.32333333,0,432.5,0.003323107,absent
20.5,22.315,0,427.5,0.00332186,absent
20.5,22.315,0,437.5,0.00332186,absent
20.5,22.35666667,0,436.6666667,0.003328096,absent
20.5,22.39,0,435,0.003333084,absent
20.5,22.39,0,437,0.003333084,absent
20.5,22.39,0,438.6666667,0.003333084,absent
20.5,22.39,0,440.5,0.003333084,absent
20.5,22.34,0,442.75,0.003325601,absent
20.5,22.37,0,438,0.003330091,absent
20.5,22.39,0,436.25,0.003333084,absent
20.46333333,22.35666667,0,441.3333333,0.003320533,absent
20.5,22.39,0,441,0.003333084,absent
20.5,22.315,0,437,0.00332186,absent
20.5,22.37,0,435.2,0.003330091,absent
20.5,22.35666667,0,433.3333333,0.003328096,absent
20.5,22.39,0,435,0.003333084,absent
20.5,22.34,0,433.8,0.003325601,absent
20.5,22.39,0,435.3333333,0.003333084,absent
20.5,22.39,0,437.25,0.003333084,absent
20.5,22.39,0,434.4,0.003333084,absent
20.5,22.39,0,431.75,0.003333084,absent
20.5,22.39,0,437.3333333,0.003333084,absent
20.5,22.39,0,439.6666667,0.003333084,absent
20.478,22.37,0,435.6,0.003325549,absent
20.456,22.35,0,433,0.003318027,absent
20.478,22.392,0,432.6,0.003328837,absent
20.5,22.39,0,435.75,0.003333084,absent
20.42666667,22.32333333,0,436,0.00330802,absent
20.5,22.39,0,434.5,0.003333084,absent
20.478,22.392,0,435.4,0.003328837,absent
20.42666667,22.32333333,0,437.3333333,0.00330802,absent
20.4175,22.3925,0,430.75,0.003316436,absent
20.456,22.414,0,439.2,0.003327579,absent
20.4725,22.39,0,441.5,0.003327402,absent
20.46333333,22.39333333,0,445.6666667,0.003326008,absent
20.5,22.39,0,443.25,0.003333084,absent
20.4175,22.3425,0,438.25,0.003308992,absent
20.46333333,22.46333333,0,437,0.003336461,absent
20.478,22.478,0,429.8,0.003341691,absent
20.5,22.456,0,431.2,0.003342962,absent
20.5,22.412,0,435.8,0.003336377,absent
20.4725,22.3925,0,435.75,0.003327776,absent
20.445,22.34,0,434.25,0.003314272,absent
20.5,22.434,0,434.6,0.00333967,absent
20.5,22.39,0,434,0.003333084,absent
20.5,22.39,0,433.5,0.003333084,absent
20.5,22.39,0,434.6666667,0.003333084,absent
20.5,22.39,0,437.5,0.003333084,absent
20.5,22.39,0,438.5,0.003333084,absent
20.5,22.42666667,0,436.6666667,0.003338572,absent
20.5,22.445,0,431.1666667,0.003341316,absent
20.5,22.39,0,436,0.003333084,absent
20.4725,22.3925,0,438.25,0.003327776,absent
20.5,22.46333333,0,439,0.00334406,absent
20.5,22.456,0,436.6,0.003342962,absent
20.5,22.39,0,432.6666667,0.003333084,absent
20.5,22.39,0,433.25,0.003333084,absent
20.4725,22.39,0,433.5,0.003327402,absent
20.4725,22.4175,0,435.75,0.003331511,absent
20.5,22.5,0,436,0.003349548,absent
20.5,22.478,0,430.8,0.003346255,absent
20.434,22.412,0,435.4,0.003322741,absent
20.4175,22.34,0,433.5,0.00330862,absent
20.39,22.39,0,429.75,0.003310408,absent
20.39,22.39,0,430,0.003310408,absent
20.39,22.39,0,433,0.003310408,absent
20.39,22.39,0,436.25,0.003310408,absent
20.39,22.39,0,433.5,0.003310408,absent
20.39,22.5,0,434.25,0.003326758,absent
20.39,22.46333333,0,430.3333333,0.003321308,absent
20.39,22.5,0,429.6,0.003326758,absent
20.39,22.5,0,433.5,0.003326758,absent
20.39,22.5,0,435.6,0.003326758,absent
20.39,22.5,0,434.6666667,0.003326758,absent
20.39,22.5,0,432.3333333,0.003326758,absent
20.39,22.5,0,438,0.003326758,absent
20.39,22.5,0,436.5,0.003326758,absent
20.39,22.5,0,440.75,0.003326758,absent
20.39,22.5,0,438,0.003326758,absent
20.39,22.5,0,434.75,0.003326758,absent
20.39,22.5,0,434.75,0.003326758,absent
20.39,22.5,0,435.6666667,0.003326758,absent
20.39,22.5,0,434,0.003326758,absent
20.35,22.5,0,429.2,0.003318505,absent
20.39,22.5,0,431.5,0.003326758,absent
20.39,22.5,0,430,0.003326758,absent
20.39,22.5,0,434,0.003326758,absent
20.39,22.5,0,434.25,0.003326758,absent
20.39,22.5,0,432.4,0.003326758,absent
20.39,22.46333333,0,434.3333333,0.003321308,absent
20.39,22.5,0,436.4,0.003326758,absent
20.39,22.5,0,435.75,0.003326758,absent
20.39,22.5,0,435.2,0.003326758,absent
20.39,22.5,0,436.75,0.003326758,absent
20.39,22.5,0,438.25,0.003326758,absent
20.39,22.5,0,438.75,0.003326758,absent
20.39,22.4725,0,437.5,0.003322671,absent
20.39,22.46333333,0,439.3333333,0.003321308,absent
20.39,22.5,0,437.5,0.003326758,absent
20.39,22.5,0,433.6,0.003326758,absent
20.39,22.5,0,431.3333333,0.003326758,absent
20.39,22.5,0,434.8,0.003326758,absent
20.39,22.46333333,0,433.3333333,0.003321308,absent
20.39,22.4725,0,433.8,0.003322671,absent
20.39,22.5,0,436.5,0.003326758,absent
20.39,22.5,0,434,0.003326758,absent
20.39,22.4725,0,433.75,0.003322671,absent
20.39,22.445,0,435.5,0.003318583,absent
20.39,22.42666667,0,434.3333333,0.003315858,absent
20.39,22.5,0,431.75,0.003326758,absent
20.39,22.5,0,431.5,0.003326758,absent
20.39,22.5,0,432.5,0.003326758,absent
20.39,22.456,0,435.4,0.003320218,absent
20.39,22.5,0,436.6666667,0.003326758,absent
20.39,22.5,0,432.6,0.003326758,absent
20.39,22.46333333,0,433,0.003321308,absent
20.39,22.445,0,431.5,0.003318583,absent
20.39,22.5,0,431.8,0.003326758,absent
20.39,22.5,0,439.6666667,0.003326758,absent
20.39,22.5,0,436.6666667,0.003326758,absent
20.39,22.5,0,439,0.003326758,absent
20.39,22.5,0,436.25,0.003326758,absent
20.39,22.5,0,435.8,0.003326758,absent
20.39,22.42666667,0,438.3333333,0.003315858,absent
20.39,22.4725,0,436,0.003322671,absent
20.39,22.5,0,433.6666667,0.003326758,absent
20.39,22.5,0,432.25,0.003326758,absent
20.39,22.5,0,433.5,0.003326758,absent
20.39,22.5,0,436.25,0.003326758,absent
20.39,22.5,0,435,0.003326758,absent
20.39,22.5,0,433.75,0.003326758,absent
20.39,22.5,0,440.6666667,0.003326758,absent
20.39,22.5,0,441.2,0.003326758,absent
20.39,22.5,0,435.25,0.003326758,absent
20.39,22.5,0,437.25,0.003326758,absent
20.39,22.5,0,435.5,0.003326758,absent
20.39,22.5,0,439.75,0.003326758,absent
20.39,22.5,0,438,0.003326758,absent
20.39,22.5,0,435.25,0.003326758,absent
20.39,22.5,0,434.2,0.003326758,absent
20.39,22.5,0,435,0.003326758,absent
20.365,22.5,0,436.5,0.003321598,absent
20.39,22.5,0,434,0.003326758,absent
20.39,22.5,0,435.25,0.003326758,absent
20.39,22.5,0,432.75,0.003326758,absent
20.39,22.5,0,432,0.003326758,absent
20.39,22.5,0,432,0.003326758,absent
20.39,22.5,0,431.5,0.003326758,absent
20.39,22.5,0,435,0.003326758,absent
20.39,22.5,0,437.6666667,0.003326758,absent
20.39,22.5,0,437.3333333,0.003326758,absent
20.365,22.5,0,438,0.003321598,absent
20.365,22.5,0,434.25,0.003321598,absent
20.34,22.575,0,435.75,0.003327559,absent
20.315,22.6,0,433.25,0.003326094,absent
20.315,22.6,0,434.75,0.003326094,absent
20.35666667,22.6,0,439,0.003334714,absent
20.34,22.6,0,439.25,0.003331264,absent
20.365,22.575,0,438.5,0.003332729,absent
20.29,22.6,0,437.6,0.003320932,absent
20.29,22.6,0,434.5,0.003320932,absent
20.29,22.6,0,435.5,0.003320932,absent
20.32333333,22.6,0,436,0.003327817,absent
20.29,22.6,0,435.2,0.003320932,absent
20.32333333,22.6,0,433.6666667,0.003327817,absent
20.29,22.6,0,434.25,0.003320932,absent
20.29,22.625,0,440.5,0.003324625,absent
20.29,22.63333333,0,440.6666667,0.003325856,absent
20.29,22.675,0,438,0.003332012,absent
20.29,22.7,0,433.8,0.003335705,absent
20.29,22.7,0,435,0.003335705,absent
20.29,22.7,0,434.75,0.003335705,absent
20.29,22.7,0,437.3333333,0.003335705,absent
20.29,22.7,0,439.5,0.003335705,absent
20.29,22.65,0,432.75,0.003328319,absent
20.29,22.6,0,435,0.003320932,absent
20.29,22.7,0,436.5,0.003335705,absent
20.29,22.675,0,434.6666667,0.003332012,absent
20.29,22.7,0,436,0.003335705,absent
20.29,22.7,0,441.5,0.003335705,absent
20.29,22.7,0,436,0.003335705,absent
20.29,22.675,0,435.75,0.003332012,absent
20.29,22.65,0,431,0.003328319,absent
20.29,22.7,0,434,0.003335705,absent
20.29,22.7,0,436,0.003335705,absent
20.29,22.7,0,436.5,0.003335705,absent
20.29,22.7,0,436.5,0.003335705,absent
20.29,22.7,0,436.25,0.003335705,absent
20.29,22.7,0,437.6666667,0.003335705,absent
20.29,22.7,0,432.25,0.003335705,absent
20.29,22.7,0,429.3333333,0.003335705,absent
20.29,22.7,0,432.25,0.003335705,absent
20.272,22.68,0,437,0.003329025,absent
20.26,22.66666667,0,433.3333333,0.003324577,absent
20.29,22.7,0,427.6,0.003335705,absent
20.29,22.7,0,436,0.003335705,absent
20.29,22.7,0,436.3333333,0.003335705,absent
20.29,22.7,0,435.25,0.003335705,absent
20.29,22.7,0,436.25,0.003335705,absent
20.29,22.7,0,434.25,0.003335705,absent
20.29,22.7225,0,436,0.003339029,absent
20.2675,22.7,0,434.5,0.003331045,absent
20.26,22.76,0,435.6666667,0.00333834,absent
20.29,22.7,0,433,0.003335705,absent
20.29,22.7,0,428.25,0.003335705,absent
20.29,22.7,0,434.2,0.003335705,absent
20.2675,22.675,0,437,0.003327356,absent
20.2675,22.72,0,433.6666667,0.003333995,absent
20.29,22.76,0,434,0.00334457,absent
20.29,22.772,0,439.6,0.003346342,absent
20.29,22.79,0,435.6666667,0.003349002,absent
20.29,22.7675,0,431,0.003345678,absent
20.29,22.76,0,433.3333333,0.00334457,absent
20.29,22.7,0,434.5,0.003335705,absent
20.29,22.7,0,435,0.003335705,absent
20.29,22.7,0,437.75,0.003335705,absent
20.29,22.79,0,438.3333333,0.003349002,absent
20.29,22.7225,0,438,0.003339029,absent
20.29,22.7,0,431.75,0.003335705,absent
20.29,22.7675,0,432.75,0.003345678,absent
20.29,22.7225,0,431.25,0.003339029,absent
20.29,22.7,0,437.25,0.003335705,absent
20.32333333,22.7,0,434.3333333,0.003342621,absent
20.365,22.7,0,429.5,0.003351283,absent
20.39,22.7,0,430,0.003356489,absent
20.39,22.7,0,434,0.003356489,absent
20.39,22.7,0,437.75,0.003356489,absent
20.39,22.7,0,434.6666667,0.003356489,absent
20.39,22.7,0,431.75,0.003356489,absent
20.39,22.65,0,437.5,0.003349056,absent
20.39,22.68,0,433.8,0.003353516,absent
20.39,22.7,0,435.8,0.003356489,absent
20.39,22.7,0,437.6666667,0.003356489,absent
20.39,22.7,0,434.25,0.003356489,absent
20.39,22.675,0,433,0.003352773,absent
20.39,22.7,0,436.25,0.003356489,absent
20.37,22.7,0,436.8,0.003352323,absent
20.32333333,22.7,0,438,0.003342621,absent
20.29,22.7225,0,438.75,0.003339029,absent
20.29,22.745,0,439.5,0.003342353,absent
20.29,22.79,0,441.25,0.003349002,absent
20.29,22.79,0,432,0.003349002,absent
20.29,22.79,0,431.6666667,0.003349002,absent
20.29,22.79,0,435,0.003349002,absent
20.29,22.79,0,435.75,0.003349002,absent
20.26,22.79,0,436.3333333,0.003342764,absent
20.29,22.84,0,436,0.003356389,absent
20.2675,22.84,0,439.25,0.003351699,absent
20.245,22.815,0,435,0.003343332,absent
20.236,22.83,0,431.4,0.003343671,absent
20.29,22.89,0,435.3333333,0.003363776,absent
20.2,22.79,0,439.6666667,0.003330319,absent
20.218,22.81,0,431.4,0.00333699,absent
20.245,22.84,0,431,0.003347015,absent
20.2,22.79,0,431.75,0.003330319,absent
20.245,22.84,0,437.75,0.003347015,absent
20.2675,22.865,0,436.75,0.003355388,absent
20.2,22.79,0,432,0.003330319,absent
20.2225,22.815,0,433.25,0.003338659,absent
20.2,22.79,0,434.5,0.003330319,absent
20.2,22.79,0,436.5,0.003330319,absent
20.2225,22.815,0,438.25,0.003338659,absent
20.2,22.79,0,439,0.003330319,absent
20.2,22.815,0,441.2,0.003333992,absent
20.2225,22.8675,0,435.25,0.003346383,absent
20.2,22.89,0,433.75,0.00334501,absent
20.2,22.89,0,439.25,0.00334501,absent
20.2,22.89,0,442,0.00334501,absent
20.2,22.89,0,445.3333333,0.00334501,absent
20.2,22.89,0,440.6,0.00334501,absent
20.2,22.89,0,440.6666667,0.00334501,absent
20.236,22.83,0,440.2,0.003343671,absent
20.29,22.84,0,439.5,0.003356389,absent
20.29,22.79,0,441.6666667,0.003349002,absent
20.29,22.79,0,440.5,0.003349002,absent
20.29,22.79,0,437,0.003349002,absent
20.29,22.79,0,439,0.003349002,absent
20.29,22.79,0,438.5,0.003349002,absent
20.29,22.79,0,438.5,0.003349002,absent
20.315,22.79,0,440.25,0.003354208,absent
20.35666667,22.7,0,445,0.003349549,absent
20.34,22.745,0,442.75,0.003352752,absent
20.34,22.7225,0,439.75,0.003349418,absent
20.315,22.7675,0,434.5,0.003350878,absent
20.315,22.7675,0,437.5,0.003350878,absent
20.29,22.79,0,440,0.003349002,absent
20.29,22.79,0,438,0.003349002,absent
20.29,22.79,217.2,441.6,0.003349002,present
20.29,22.85666667,413.6666667,442.6666667,0.003358851,present
20.29,22.956,433,445.6,0.003373528,present
20.29,23,419,453,0.003380029,absent
20.315,23.1,419,459.25,0.003400083,absent
20.29,23.2,419,470.4,0.003409582,absent
20.31,23.2,416.2,466,0.003413822,absent
20.31,23.2,415,470.8,0.003413822,present
20.33,23.2,412.2,476.6,0.003418066,present
20.39,23.2,412.2,473,0.003430829,present
20.365,23.245,413.5,473,0.003432187,present
20.39,23.34,403.5,479.75,0.003451647,present
20.39,23.434,397.4,494.2,0.003465625,present
20.39,23.5,399.5,498.75,0.003475441,present
20.39,23.66,397.4,501,0.003499236,present
20.39,23.7,398.3333333,507,0.003505185,present
20.39,23.7,399.5,518,0.003505185,present
20.445,23.8175,403,520,0.003534713,present
20.5,23.89,407.6666667,523.6666667,0.003557659,present
20.5,23.978,412.2,525.2,0.003570839,present
20.5,24.03333333,413,531.3333333,0.003579127,present
20.5,24.1,414,538,0.003589112,present
20.5,24.1,412.2,536.4,0.003589112,present
20.5,24.1,413,538.3333333,0.003589112,present
20.5,24.18,412.2,541,0.003601095,present
20.52,24.236,407.4,549.6,0.003613966,present
20.5,24.32333333,407,555.1666667,0.003622566,present
20.5,24.39,405,561.5,0.003632553,present
20.5,24.39,405,569,0.003632553,present
20.56,24.39,405,568.2,0.003646103,present
20.55,24.39,412,572,0.003643841,present
20.55,24.39,416.6666667,573.1666667,0.003643841,present
20.58,24.39,419,583,0.003650629,present
20.6,24.39,419,585,0.003655161,present
20.66666667,24.39,419,584.6666667,0.003670301,present
20.7,24.37,419,584.8,0.003674858,present
20.7,24.39,419,591.4,0.003677892,present
20.7,24.39,419,594.3333333,0.003677892,present
20.7,24.39,419,600.5,0.003677892,present
20.736,24.39,419,601.4,0.003686106,present
20.73,24.39,419,606,0.003684736,present
20.7,24.5,419,608.75,0.003694578,present
20.754,24.5,419,616.8,0.003706961,present
20.79,24.5,419,624.2,0.003715237,present
20.772,24.52,419,625.6,0.003714144,present
20.7675,24.6,419,628.75,0.003725296,present
20.754,24.66,419,635.2,0.003731315,present
20.772,24.7,419,640.8,0.003741574,present
20.79,24.7,421.8,642.4,0.003745748,present
20.79,24.7,422.5,643.25,0.003745748,present
20.79,24.736,427.4,643.6,0.00375124,present
20.79,24.79,433,645.25,0.003759479,present
20.775,24.79,433,652.6666667,0.003755987,present
20.79,24.79,433,658,0.003759479,present
20.79,24.79,433,665.5,0.003759479,present
20.79,24.79,433,666.3333333,0.003759479,present
20.79,24.79,433,666.5,0.003759479,present
20.79,24.79,433,668.2,0.003759479,present
20.79,24.79,433,668,0.003759479,present
20.79,24.79,433,672.6666667,0.003759479,present
20.79,24.79,433,672.75,0.003759479,present
20.79,24.79,433,679.2,0.003759479,present
20.815,24.815,433,683.5,0.003769124,present
20.79,24.79,440,688.5,0.003759479,present
20.84,24.84,434.5,686,0.00377879,present
20.79,24.79,435.5,689.75,0.003759479,present
20.89,24.89,443.4,700,0.003798181,present
20.83,24.83,439.8,697.6,0.003774921,present
20.87,24.87,439.8,695.8,0.003790415,present
20.89,24.87333333,441,697.3333333,0.003795622,present
20.89,24.89,442.5,701.25,0.003798181,present
20.87333333,24.84,441,700.6666667,0.003786596,present
20.87333333,24.775,441,694.8333333,0.003776628,present
20.89,24.84,442.5,709.75,0.003790505,present
20.89,24.85666667,435,715,0.003793064,present
20.89,24.82333333,435,715.8333333,0.003787946,present
20.89,24.79,429,713.8,0.003782829,present
20.92666667,24.79,429,709,0.003791422,present
20.89,24.85,429,716.2,0.00379204,present
20.89,24.89,429,716.1666667,0.003798181,present
20.89,24.945,432.75,725,0.003806626,present
20.89,24.9175,429,725,0.003802403,present
20.89,24.978,435,727.6,0.003811692,present
20.89,25,435,729.4,0.00381507,present
20.89,25,441,730.8,0.00381507,present
20.89,25,438,731.2,0.00381507,present
20.9175,25,444,736.25,0.003821569,present
20.978,25,441,741,0.003835901,present
21,24.96333333,444,742.3333333,0.003835456,present
21,24.912,444,742.4,0.00382752,present
21.025,24.89,444,746.75,0.003830036,present
21.075,24.89,444,745,0.003841893,present
21.1,24.89,444,742,0.003847834,present
21.1,24.89,444,740.8,0.003847834,present
21.13333333,24.82333333,444,747.3333333,0.003845377,absent
21.16666667,24.85833333,444,745.5,0.00385877,absent
21.2,25.16333333,444,752.6666667,0.003914464,present
21.175,25.04041667,446.6666667,751.5,0.003889213,present
21.15,24.9175,449.3333333,750.3333333,0.003864032,present
21.18333333,25.19833333,454.6666667,754.3333333,0.00391591,present
21.2,25.34,448,765.75,0.003942121,present
21.2,25.3925,454.75,782,0.00395034,present
21.23,25.445,453,786.6666667,0.003965901,present
21.254,25.578,451.6,792,0.003992676,present
21.2,25.76333333,453,800.3333333,0.004008403,present
21.2,25.89,454.75,804.3333333,0.004028238,present
21.2,26.05,449.5,815.2,0.004053295,present
21.2,26.1,460,829.75,0.004061126,present
21.2,26.15714286,442,837.1666667,0.004070075,present
21.2,26.245,439,849,0.004083836,present
21.2,26.29,439,853.5,0.004090884,present
21.218,26.31,439,863.4,0.004098571,present
21.236,26.412,442,864.4,0.004119143,present
21.23,26.49833333,449,871.8333333,0.004131165,present
21.2225,26.525,454,872.25,0.004133435,present
21.245,26.58333333,454,876.6666667,0.004148347,present
21.26,26.56666667,454,890.3333333,0.004149571,present
21.29,26.68333333,454,895.1666667,0.004175644,present
21.29,26.76,454,901,0.004187722,present
21.29,26.79,454,910.25,0.004192449,present
21.315,26.7675,454,918.5,0.004195374,present
21.30666667,26.79,454,923.1666667,0.004196765,present
21.31,26.79,454,926.75,0.004197629,present
21.35666667,26.79,454,925.5,0.004209738,present
21.31,26.83,463,927.6,0.004203939,present
21.29,26.89,457.75,935,0.004208204,present
21.35,26.934,463,932,0.004230778,present
21.34,26.945,464,935.75,0.004229906,present
21.315,27,469,946.75,0.004232063,present
21.39,27,461,952,0.004251699,present
21.39,27.1,462.3333333,959.3333333,0.004267554,present
21.39,27.08,461,967,0.004264383,present
21.39,27.1,464,969,0.004267554,present
21.4175,27.22,464,982.5,0.00429386,present
21.42666667,27.23,462.3333333,983,0.004297878,present
21.412,27.272,453,985.4,0.00430066,present
21.456,27.33,453,996.2,0.004321584,present
21.48166667,27.35666667,449,1004.5,0.004332683,present
21.5,27.312,458,1004.4,0.004330452,present
21.5,27.315,460.25,1009.25,0.004330931,present
21.54,27.718,461,1019,0.004406134,present
21.55,27.5,464,1034.25,0.004373932,present
21.6,27.46333333,464,1035.333333,0.004381539,present
21.6,27.46333333,464,1031,0.004381539,present
21.6,27.4725,467.75,1028.25,0.004383012,present
21.6,27.456,473,1030,0.004380361,present
21.6,27.5,479,1032.25,0.00438743,present
21.6,27.6,479,1033.5,0.004403497,present
21.6,27.54,479,1045,0.004393857,present
21.6,27.525,474,1040.25,0.004391447,present
21.6,27.56666667,472.3333333,1044,0.004398142,present
21.625,27.625,477.75,1041.25,0.004414309,present
21.64,27.716,476,1045.8,0.004433048,present
21.66,27.83,479,1054.2,0.0044569,present
21.68333333,27.84,474,1054.8,0.004464925,present
21.65,27.84,474,1069.8,0.004455767,present
21.7,27.84,474,1073.666667,0.00446951,present
21.7,27.912,474,1073.4,0.004481152,present
21.7,28.0725,474,1076.75,0.004507106,present
21.7,27.9675,474,1086.75,0.004490127,present
21.7,27.89333333,484,1086.666667,0.004478133,present
21.7,27.945,479,1078.833333,0.004486488,present
21.7,27.912,483,1077.6,0.004481152,present
21.7,27.9725,489,1080.5,0.004490935,present
21.7,27.9175,489,1088.75,0.004482041,present
21.7,27.89,489,1083.666667,0.004477594,present
