Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
20.865,24.175,0,447.25,0.003682724,absent
20.89,24.2,0,448,0.003692263,absent
20.89,24.175,0,447.25,0.003688426,absent
20.89,24.2,0,439,0.003692263,absent
20.89,24.15,0,440,0.003684589,absent
20.89,24.2,0,440,0.003692263,absent
20.89,24.1,0,445,0.003676916,absent
20.89,24,0,438,0.003661569,absent
20.945,24,0,438.5,0.00367405,absent
21,24,0,440,0.003686568,absent
20.945,24,0,446,0.00367405,absent
20.945,24,0,447,0.00367405,absent
20.92666667,24,0,447,0.003669885,absent
20.89,24,0,445,0.003661569,absent
20.89,24,0,446.5,0.003661569,absent
20.945,24,0,446,0.00367405,absent
20.89,23.89,0,453,0.003644688,absent
21,23.89,0,451,0.003669572,absent
21,23.84,0,448.5,0.003661847,absent
21,23.82333333,0,444.6666667,0.003659272,absent
21,23.79,0,447,0.003654121,absent
21,23.79,0,447,0.003654121,absent
21,23.79,0,445,0.003654121,absent
21,23.79,0,446.5,0.003654121,absent
21,23.79,0,446.5,0.003654121,absent
21,23.7675,0,442.25,0.003650645,absent
21,23.79,0,443,0.003654121,absent
21,23.79,0,443,0.003654121,absent
20.96333333,23.79,0,442.3333333,0.003645846,absent
20.89,23.79,0,444.5,0.003629343,absent
20.89,23.73,0,443.3333333,0.003620137,absent
20.9175,23.7225,0,446.5,0.003625149,absent
20.89,23.7,0,449,0.003615533,absent
20.89,23.7,0,449.5,0.003615533,absent
20.89,23.6,0,448.5,0.00360019,absent
20.89,23.7,0,446,0.003615533,absent
20.89,23.6,0,446,0.00360019,absent
20.89,23.6,0,444,0.00360019,absent
20.89,23.6,0,443.3333333,0.00360019,absent
20.89,23.63333333,0,441.6666667,0.003605304,absent
20.89,23.6,0,449.5,0.00360019,absent
20.89,23.6,0,448.5,0.00360019,absent
20.89,23.6,0,450,0.00360019,absent
20.89,23.6,0,448.5,0.00360019,absent
20.945,23.6,0,446.5,0.00361246,absent
20.89,23.6,0,452.5,0.00360019,absent
20.89,23.6,0,451,0.00360019,absent
20.945,23.5,0,450.6666667,0.003597065,absent
20.89,23.5,0,449,0.003584847,absent
20.945,23.5,0,449,0.003597065,absent
20.945,23.5,0,448.5,0.003597065,absent
20.89,23.5,0,452,0.003584847,absent
20.89,23.5,0,444,0.003584847,absent
20.89,23.5,0,443.5,0.003584847,absent
20.89,23.5,0,446,0.003584847,absent
20.89,23.5,0,449,0.003584847,absent
20.92666667,23.5,0,448,0.003592988,absent
20.89,23.5,0,448,0.003584847,absent
20.89,23.5,0,449,0.003584847,absent
20.945,23.5,0,443,0.003597065,absent
20.89,23.5,0,444.25,0.003584847,absent
20.89,23.5,0,445.3333333,0.003584847,absent
20.89,23.5,0,444.5,0.003584847,absent
20.89,23.5,0,446.5,0.003584847,absent
20.89,23.445,0,446,0.003576408,absent
20.89,23.445,0,448.5,0.003576408,absent
20.89,23.39,0,450,0.00356797,absent
20.89,23.445,0,450.5,0.003576408,absent
20.89,23.5,0,448,0.003584847,absent
20.89,23.5,0,448.3333333,0.003584847,absent
20.89,23.445,0,446.5,0.003576408,absent
20.89,23.5,0,442.5,0.003584847,absent
20.89,23.5,0,440.5,0.003584847,absent
20.89,23.5,0,443,0.003584847,absent
20.89,23.5,0,453,0.003584847,absent
20.89,23.42666667,0,450,0.003573596,absent
20.89,23.445,0,451,0.003576408,absent
20.89,23.39,0,452.3333333,0.00356797,absent
20.89,23.445,0,448,0.003576408,absent
20.89,23.39,0,448,0.00356797,absent
20.84,23.395,0,446.5,0.003557712,absent
20.89,23.39,0,449,0.00356797,absent
20.84,23.34,0,446.5,0.0035493,absent
20.89,23.39,0,448,0.00356797,absent
20.89,23.39,0,450.5,0.00356797,absent
20.89,23.39,0,450.5,0.00356797,absent
20.84,23.34,0,448,0.0035493,absent
20.89,23.39,0,448,0.00356797,absent
20.89,23.34,0,451,0.003560299,absent
20.865,23.2925,0,450,0.00354752,absent
20.89,23.34,0,448.5,0.003560299,absent
20.85666667,23.26,0,449.5,0.003540716,absent
20.89,23.29,0,446,0.003552629,absent
20.89,23.29,0,443,0.003552629,absent
20.89,23.29,0,443,0.003552629,absent
20.89,23.29,0,448,0.003552629,absent
20.84,23.245,0,448.5,0.003534771,absent
20.89,23.29,0,448.5,0.003552629,absent
20.89,23.29,0,448,0.003552629,absent
20.89,23.29,0,450.5,0.003552629,absent
20.89,23.2,0,451,0.003538822,absent
20.89,23.2,0,453,0.003538822,absent
20.89,23.2,0,449,0.003538822,absent
20.89,23.2,0,448.5,0.003538822,absent
20.89,23.2,0,448.5,0.003538822,absent
20.89,23.15,0,448.5,0.003531152,absent
20.89,23.15,0,453.5,0.003531152,absent
20.84,23.075,0,451,0.003508774,absent
20.89,23.1,0,451.3333333,0.003523482,absent
20.89,23.1,0,452,0.003523482,absent
20.89,23.1,0,452.5,0.003523482,absent
20.85666667,23.06666667,0,450.5,0.00351112,absent
20.89,23.1,0,445.6666667,0.003523482,absent
20.89,23.1,0,449.5,0.003523482,absent
20.89,23.1,0,450,0.003523482,absent
20.89,23.1,0,454,0.003523482,absent
20.89,23.1,0,452,0.003523482,absent
20.89,23.1,0,453.75,0.003523482,absent
20.89,23.1,0,448.5,0.003523482,absent
20.89,23.1,0,447,0.003523482,absent
20.89,23.1,0,447.75,0.003523482,absent
20.89,23.1,0,452,0.003523482,absent
20.89,23,0,454,0.003508143,absent
20.84,23.05,0,455,0.003504952,absent
20.89,23.1,0,455,0.003523482,absent
20.85666667,23.06666667,0,449,0.00351112,absent
20.89,23,0,449,0.003508143,absent
20.89,23,0,452,0.003508143,absent
20.89,23,0,449,0.003508143,absent
20.79,22.89,0,450,0.003469731,absent
20.79,22.89,0,452,0.003469731,absent
20.84,22.945,0,449,0.003488896,absent
20.79,22.89,0,448.3333333,0.003469731,absent
20.79,22.84,0,448,0.003462109,absent
20.79,22.84,0,449.5,0.003462109,absent
20.79,22.89,0,454,0.003469731,absent
20.79,22.89,0,452,0.003469731,absent
20.79,22.89,0,454.5,0.003469731,absent
20.7,22.89,0,454.5,0.003450445,absent
20.745,22.84,0,454,0.003452476,absent
20.7,22.89,0,454.5,0.003450445,absent
20.745,22.84,0,454,0.003452476,absent
20.79,22.79,0,458,0.003454488,absent
20.7,22.79,0,455.5,0.003435287,absent
20.7,22.79,0,452,0.003435287,absent
20.76,22.79,0,458.3333333,0.003448077,absent
20.7,22.79,0,460,0.003435287,absent
20.7,22.79,0,455,0.003435287,absent
20.7,22.79,0,455,0.003435287,absent
20.73,22.79,0,449,0.003441677,absent
20.7,22.79,0,459,0.003435287,absent
20.7,22.7,0,457,0.003421646,absent
20.73,22.7,0,454,0.003428011,absent
20.7,22.7,0,452.5,0.003421646,absent
20.7,22.7675,0,456.75,0.003431877,absent
20.7,22.79,0,454.5,0.003435287,absent
20.7,22.7,0,453.5,0.003421646,absent
20.7,22.7,0,458,0.003421646,absent
20.7,22.7,0,451.5,0.003421646,absent
20.7,22.7,0,451,0.003421646,absent
20.7,22.7,0,455.6666667,0.003421646,absent
20.7,22.7,0,457.5,0.003421646,absent
20.7,22.7,0,452,0.003421646,absent
20.7,22.65,0,451,0.003414068,absent
20.7,22.63333333,0,454.6666667,0.003411542,absent
20.7,22.6,0,454.6666667,0.003406491,absent
20.7,22.6,0,454.5,0.003406491,absent
20.7,22.6,0,456,0.003406491,absent
20.7,22.5,0,455,0.003391335,absent
20.7,22.5,0,451.5,0.003391335,absent
20.7,22.5,0,455,0.003391335,absent
20.7,22.5,0,454.5,0.003391335,absent
20.7,22.5,0,451.6666667,0.003391335,absent
20.7,22.5,0,453.5,0.003391335,absent
20.7,22.5,0,456.5,0.003391335,absent
20.7,22.5,0,457,0.003391335,absent
20.7,22.5,0,454,0.003391335,absent
20.7,22.5,0,453.5,0.003391335,absent
20.7,22.5,0,457,0.003391335,absent
20.7,22.445,0,459,0.003383,absent
20.7,22.5,0,459,0.003391335,absent
20.7,22.39,0,454.75,0.003374666,absent
20.7,22.39,0,457,0.003374666,absent
20.7,22.39,0,458,0.003374666,absent
20.7,22.39,0,449,0.003374666,absent
20.7,22.39,0,451,0.003374666,absent
20.7,22.39,0,457.5,0.003374666,absent
20.7,22.39,356,457,0.003374666,present
20.7,22.4175,426,460.25,0.003378833,absent
20.7,22.5,423.6666667,465.3333333,0.003391335,absent
20.7,22.46333333,423.6666667,472.6666667,0.003385779,absent
20.7225,22.5,419,470.75,0.003396065,present
20.73,22.5,419,472,0.003397643,present
20.7225,22.525,419,470.5,0.003399859,present
20.7675,22.65,411,478,0.003428371,present
20.79,22.79,411,492,0.003454488,present
20.815,22.8675,411,497.75,0.00347167,present
20.82333333,23.03333333,408.3333333,499,0.003498792,present
20.815,23.025,400,507,0.003495715,present
20.89,23.175,396,514.75,0.003534987,present
20.89,23.29,396,515,0.003552629,present
20.89,23.29,396,520.75,0.003552629,present
20.89,23.29,396,526,0.003552629,present
20.89,23.32333333,398.3333333,527,0.003557743,present
20.945,23.39,399.5,531.25,0.00358013,present
20.96333333,23.46333333,413,536,0.003595494,present
21,23.5,411,542.75,0.003609319,present
21,23.5,411,541,0.003609319,present
21,23.56666667,411,548.5,0.003619618,present
21,23.6,412.2,553.25,0.003624768,present
21,23.6,405,559.25,0.003624768,present
21,23.6,405,567.3333333,0.003624768,present
21,23.7,405,569,0.003640217,present
21,23.7,405,576,0.003640217,present
21.025,23.7225,405,578.75,0.003649329,present
21.025,23.7225,412,585.75,0.003649329,present
21.05,23.745,419,590,0.003658459,present
21.025,23.7225,419,590,0.003649329,present
21.1,23.76,419,587.6666667,0.003672112,present
21.075,23.72,419,594,0.003660236,present
21.03333333,23.66666667,419,602.3333333,0.003642565,present
21.075,23.7675,419,611,0.003667608,present
21.1,23.79,419,611.3333333,0.003676776,present
21.1,23.79,419,613,0.003676776,present
21.1,23.73,419,615,0.003667449,present
21.15,23.7225,419,615.75,0.003677624,present
21.2,23.745,419,620.5,0.003692515,present
21.2,23.79,419,630.6666667,0.003699555,present
21.2,23.79,419,640.5,0.003699555,present
21.26,23.85666667,423.6666667,641,0.00372375,present
21.29,23.865,422.5,650.75,0.00373196,present
21.29,23.89,422.5,650.5,0.003735893,absent
21.29,23.89,419,651,0.003735893,present
21.32333333,23.92666667,428.3333333,654.6666667,0.003749364,present
21.29,24,424.6,664.25,0.003753199,present
21.34,24,426,675.4,0.003764793,present
21.29,24.05,429.5,675,0.003761065,present
21.29,24.1,419,679,0.003768932,present
21.315,24.175,426,685.5,0.003786568,present
21.29,24.2,419,689.3333333,0.003784666,present
21.29,24.2,433,692.75,0.003784666,present
21.34,24.15,433,695.5,0.003788467,present
21.32333333,24.1,433,693.3333333,0.003776691,present
21.29,24.1,433,694.25,0.003768932,present
21.34,24.2225,433,703,0.003799909,present
21.29,24.29,433,704.5,0.003798827,present
21.34,24.29,433,709,0.003810563,present
21.34,24.29,433,721.5,0.003810563,present
21.32333333,24.29,426.6666667,727,0.003806647,present
